20 0.929 1.038 1.890
320 2.860 2.914 2.993
620 4.797 4.875 4.942
920 6.749 6.856 6.915
1220 8.798 8.851 8.886
1520 10.974 11.078 11.116
1820 11.043 11.120 11.179
2120 11.557 11.610 11.676
2420 12.039 12.120 12.144
2720 12.489 12.559 12.601
3020 13.816 13.916 13.957
3320 13.918 13.975 14.040
3620 14.454 14.502 14.528
3920 14.900 14.959 14.989
4220 15.356 15.479 16.197
4520 16.684 16.786 16.837
4820 16.857 16.910 16.952
5120 17.297 17.373 17.422
5420 17.762 17.859 17.901
5720 18.264 18.343 18.384
6020 19.561 19.672 19.727
6320 19.717 19.781 19.823
6620 20.220 20.295 20.315
6920 20.687 20.769 20.812
7220 21.150 21.247 21.767
7520 22.444 22.540 22.615
7820 22.612 22.689 22.727
8120 23.132 23.180 23.414
8420 23.606 23.660 23.696
8720 24.092 24.148 24.195
9020 25.280 25.907 40.784
9320 25.493 25.571 25.626
9620 26.018 26.082 26.128
9920 26.479 26.558 26.767
10220 26.954 27.032 27.079
10520 28.106 28.230 28.322
10820 28.384 28.497 28.528
11120 28.919 28.973 29.005
11420 29.409 29.454 29.493
11720 29.873 29.934 29.986
12020 31.089 31.129 31.162
12320 31.328 31.379 31.444
12620 31.807 31.881 31.924
12920 32.273 32.354 32.390
13220 32.763 32.831 32.913
13520 33.885 33.986 34.042
13820 34.230 34.290 34.330
14120 34.680 34.765 34.795
14420 35.194 35.261 35.667
14720 35.701 35.784 35.823
15020 36.818 36.865 36.882
15320 37.147 37.188 37.221
15620 37.634 37.682 37.716
15920 38.115 38.215 39.179
16220 38.726 38.787 38.818
16520 39.629 39.724 39.756
16820 39.911 40.052 40.160
17120 40.387 41.295 63.282
17420 40.911 41.015 41.092
17720 41.640 41.762 41.817
18020 42.513 42.601 42.929
18320 42.902 42.982 43.016
18620 43.437 43.469 43.498
18920 43.877 43.958 44.149
19220 44.725 44.785 44.816
19520 45.409 45.474 45.959
19820 45.846 45.881 45.930
20120 46.329 46.363 46.384
20420 46.806 46.844 46.886
20720 47.993 48.027 48.319
21020 48.243 48.322 48.373
21320 48.734 48.785 48.812
21620 49.205 49.295 50.240
21920 49.730 49.754 49.777
22220 50.876 51.157 51.221
22520 51.155 51.211 51.231
22820 51.649 51.698 52.101
23120 52.123 52.166 52.249
23420 52.603 52.643 52.683
23720 53.920 54.034 54.075
24020 54.014 54.091 54.130
24320 54.534 54.609 55.539
24620 55.018 55.062 55.095
24920 55.520 55.546 55.576
25220 56.857 56.905 56.928
25520 56.943 57.030 57.420
25820 57.409 57.483 57.575
26120 57.914 57.957 57.984
26420 58.399 58.450 58.474
26720 59.762 59.839 60.837
27020 59.862 59.895 59.946
27320 60.365 60.380 60.410
27620 60.827 60.859 60.894
27920 61.302 61.362 61.971
28220 62.534 62.666 62.700
28520 62.757 62.802 62.833
28820 63.245 63.286 63.322
29120 63.726 63.770 63.957
29420 64.202 64.246 64.278
29720 65.507 65.555 65.859
30020 65.640 65.694 65.745
30320 66.129 66.171 66.199
30620 66.629 66.659 66.693
30920 67.089 67.133 67.164
31220 68.350 68.403 68.451
31520 68.539 68.593 68.616
31820 69.020 69.106 69.822
32120 69.526 69.561 69.587
32420 70.005 70.040 70.063
32720 71.202 71.257 71.294
33020 71.434 71.489 71.545
33320 71.914 71.959 71.994
33620 72.427 72.462 72.700
33920 72.887 72.931 72.962
34220 74.098 74.131 74.171
34520 74.334 74.388 74.420
34820 74.841 74.876 74.897
35120 75.213 75.317 75.384
35420 75.696 75.814 75.860
35720 76.837 76.944 77.034
36020 77.139 77.265 77.321
36320 77.722 77.762 77.791
36620 78.206 78.253 78.292
36920 78.757 78.780 78.819
37220 79.776 79.846 79.886
37520 80.151 80.184 80.215
37820 80.626 80.684 80.965
38120 81.087 81.142 81.172
38420 81.762 81.819 82.754
38720 82.661 82.711 82.767
39020 83.049 83.082 83.098
39320 83.506 83.557 83.585
39620 84.010 84.047 84.081
39920 84.752 84.777 84.815
40220 85.546 85.582 85.619
40520 85.928 85.978 85.999
40820 86.425 86.466 86.501
41120 86.915 86.947 86.974
41420 87.730 87.780 87.813
41720 88.382 88.484 89.446
42020 88.850 88.880 88.914
42320 89.334 89.360 89.394
42620 89.788 89.839 89.875
42920 90.948 91.032 91.295
43220 91.232 91.326 91.667
43520 91.749 91.780 91.847
43820 92.237 92.260 92.319
44120 92.699 92.735 92.764
44420 93.858 94.137 94.205
44720 94.157 94.191 94.222
45020 94.644 94.677 94.714
45320 95.128 95.189 96.179
45620 95.590 95.649 95.817
45920 96.993 97.033 97.073
46220 97.057 97.092 97.117
46520 97.514 97.563 97.601
46820 98.003 98.056 98.085
47120 98.513 98.533 98.560
47420 99.867 99.899 99.944
47720 99.927 99.975 100.000
48020 100.437 100.472 100.501
48320 100.873 100.950 100.984
48620 101.408 101.454 101.852
48920 102.726 102.769 102.817
49220 102.810 102.906 103.906
49520 103.299 103.349 103.410
49820 103.790 103.854 103.910
