50 6682.73
100 8496.55
150 10790.08
200 12680.18
250 15035.54
300 15843.35
350 17709.58
400 19712.34
450 20730.07
500 23173.85
550 22553.09
600 23279.19
650 24620.76
700 24874.22
750 25422.92
800 25611.99
850 26274.29
900 26849.60
950 27158.07
1000 27714.05
1050 28909.98
1100 29661.04
1150 29077.73
1200 30013.46
1250 30085.07
1300 31580.17
1350 30521.73
1400 30731.83
1450 31050.32
1490 108375.78
1640 109996.33
1790 115068.78
1940 115226.84
2090 116739.98
2240 120714.66
2390 77646.70
2540 64614.15
2690 64954.49
2840 69524.47
2990 71600.31
3000 69737.78
3200 76834.88
3400 78268.92
3600 80092.48
3800 83098.38
4000 99920.79
4200 97467.28
4400 100286.83
4600 93771.34
4800 93055.94
5000 98222.12
5200 104509.81
5400 101427.37
5600 102649.65
5800 103831.98
6000 93154.65
6200 81776.25
6400 80105.88
6600 81842.61
6800 86513.60
7000 89852.49
7000 88719.41
7300 92800.70
7600 89427.41
7900 93553.66
8200 96609.38
8500 99250.74
8800 98293.54
9100 100587.45
9400 100732.73
9700 91115.31
10000 89605.07
