20 0.659 22.500 55.863
320 2.029 35.539 68.455
620 3.481 41.142 67.866
920 4.954 46.011 69.857
1220 6.406 48.096 73.827
1520 8.192 40.674 59.425
1820 8.231 46.482 68.749
2120 8.751 30.903 69.621
2420 9.248 37.657 72.392
2720 9.706 34.953 66.847
3020 10.689 36.157 63.317
3320 10.787 43.622 70.791
3620 11.226 44.108 68.457
3920 11.759 48.142 70.760
4220 12.216 56.327 83.463
4520 13.267 55.757 81.867
4820 13.274 25.536 53.232
5120 13.783 13.826 13.851
5420 14.276 14.313 14.340
5720 14.755 14.781 14.820
6020 15.610 15.737 15.814
6320 15.805 15.852 15.886
6620 16.240 16.309 16.322
6920 16.775 16.818 16.845
7220 17.264 17.305 17.313
7520 18.086 18.214 18.249
7820 18.284 18.333 18.350
8120 18.794 18.841 18.868
8420 19.247 19.320 19.355
8720 19.764 19.807 19.816
9020 20.559 20.689 20.725
9320 20.793 20.866 20.876
9620 21.254 21.329 21.369
9920 21.785 21.834 21.861
10220 22.247 22.322 22.337
10520 23.098 23.165 23.192
10820 23.305 23.369 23.397
11120 23.814 23.860 23.887
11420 24.273 24.324 24.355
11720 24.744 24.821 24.832
12020 25.532 25.636 25.669
12320 25.805 25.873 25.905
12620 26.273 26.327 26.385
12920 26.777 26.838 26.884
13220 27.232 27.307 27.365
13520 28.045 28.117 28.132
13820 28.320 28.394 28.428
14120 28.873 28.880 28.916
14420 29.310 29.341 29.376
14720 29.800 29.842 29.856
15020 30.570 30.590 30.640
15320 30.894 30.902 30.917
15620 31.353 31.387 31.402
15920 31.840 31.868 31.888
16220 32.324 32.344 32.375
16520 32.960 33.063 33.090
16820 33.389 33.417 33.433
17120 33.838 33.891 33.911
17420 34.349 34.374 34.408
17720 34.777 34.856 34.877
18020 35.455 35.533 35.600
18320 35.840 35.901 35.930
18620 36.376 36.405 36.450
18920 36.877 36.886 36.908
19220 37.263 37.355 37.384
19520 38.003 38.021 38.075
19820 38.402 38.429 38.444
20120 38.907 38.912 38.924
20420 39.362 39.401 39.494
20720 39.853 39.876 40.152
21020 40.394 40.483 40.550
21320 40.854 40.906 40.970
21620 41.391 41.425 41.442
21920 41.878 41.900 41.912
22220 42.676 42.961 42.997
22520 42.926 42.963 42.995
22820 43.441 43.452 43.473
23120 43.922 43.930 43.953
23420 44.387 44.415 44.430
23720 45.142 45.432 45.474
24020 45.428 45.479 45.530
24320 45.948 45.957 45.985
24620 46.439 46.446 46.464
24920 46.912 46.920 46.964
25220 47.635 47.920 47.943
25520 47.946 47.974 48.003
25820 48.453 48.471 48.487
26120 48.866 48.936 48.960
26420 49.350 49.414 49.484
26720 50.297 50.404 50.460
27020 50.490 50.497 50.512
27320 50.942 50.973 50.998
27620 51.428 51.464 51.524
27920 51.919 51.937 51.949
28220 52.871 52.886 52.937
28520 52.993 52.999 53.024
28820 53.481 53.490 53.512
29120 53.960 53.966 53.985
29420 54.447 54.453 54.461
29720 55.299 55.357 55.400
30020 55.500 55.512 55.522
30320 55.958 55.987 56.014
30620 56.475 56.481 56.515
30920 56.951 56.958 56.978
31220 57.822 57.831 57.871
31520 57.986 58.014 58.028
31820 58.492 58.507 58.528
32120 58.950 58.979 58.990
32420 59.426 59.467 59.479
32720 60.295 60.306 60.336
33020 60.502 60.530 60.540
33320 60.992 61.007 61.019
33620 61.477 61.495 61.540
33920 61.953 61.971 61.987
34220 62.719 62.779 62.797
34520 63.001 63.031 63.052
34820 63.480 63.517 63.534
35120 63.967 63.997 64.016
35420 64.466 64.487 64.499
35720 65.244 65.251 65.265
36020 65.529 65.550 65.644
36320 65.993 66.021 66.042
36620 66.486 66.512 66.552
36920 66.959 66.989 67.006
37220 67.708 67.725 67.746
37520 68.031 68.048 68.072
37820 68.516 68.536 68.551
38120 68.990 69.015 69.030
38420 69.475 69.505 69.577
38720 70.174 70.198 70.218
39020 70.533 70.564 70.595
39320 71.015 71.040 71.052
39620 71.495 71.529 71.571
39920 71.972 72.005 72.023
40220 72.664 72.680 72.694
40520 72.973 73.050 73.108
40820 73.503 73.547 73.565
41120 73.965 74.024 74.040
41420 74.479 74.514 74.538
41720 75.036 75.130 75.215
42020 75.554 75.582 75.630
42320 76.036 76.053 76.072
42620 76.509 76.546 76.582
42920 76.999 77.063 77.329
43220 77.547 77.621 77.665
43520 78.015 78.070 78.113
43820 78.474 78.554 78.586
44120 78.996 79.042 79.063
44420 79.783 80.094 80.153
44720 80.086 80.119 80.137
45020 80.560 80.600 80.620
45320 81.018 81.067 81.091
45620 81.496 81.553 81.595
45920 82.299 82.566 82.627
46220 82.522 82.596 82.671
46520 83.053 83.096 83.124
46820 83.549 83.586 83.600
47120 84.018 84.062 84.111
47420 84.989 85.072 85.092
47720 85.089 85.124 85.144
48020 85.572 85.612 85.638
48320 85.990 86.082 86.133
48620 86.534 86.575 86.589
48920 87.482 87.540 87.575
49220 87.598 87.640 87.668
49520 88.075 88.121 88.275
49820 88.506 88.572 88.631
