20 4266666.66
320 17574155.65
620 24509090.90
920 27606731.62
1220 29932452.27
1520 32669986.82
1820 35032824.13
2120 37725927.80
2420 33852826.42
2720 33132653.64
3020 35207151.62
3320 37211810.94
3620 39545970.98
3920 43027807.69
4220 44610925.40
4520 47032643.02
4820 47765038.86
5120 50298823.52
5420 51641850.18
5720 47580254.98
6020 47108875.42
6320 50292514.57
6620 50522834.58
6920 52875128.98
7220 54416486.99
7520 54016289.33
7820 57248939.16
8120 58171317.99
8420 59557571.58
8720 60531798.35
9020 60793700.73
9320 57389129.32
9620 58853957.20
9920 59273360.47
10220 60740444.02
10520 59615810.89
10820 61661878.01
11120 63282589.23
11420 65404683.96
11720 65941167.26
12020 66031381.44
12320 66251702.80
12620 63404478.74
12920 64720119.07
13220 65608422.46
13520 66219308.87
13820 66746819.01
14120 67053115.94
14420 67887233.93
14720 69707108.80
15020 70688042.30
15320 71476854.50
15620 71401141.27
15920 70943014.23
16220 68870915.90
16520 71667794.82
16820 70269565.41
17120 69730137.66
17420 70984024.41
17720 72439345.90
18020 72404680.37
18320 72450801.76
18620 74451447.04
18920 74353409.39
19220 75348584.57
19520 71697295.51
19820 72439537.35
20120 73295596.40
20420 76261442.04
20720 74783341.44
21020 75230336.08
21320 76019995.98
21620 76651835.43
21920 77959462.60
22220 77529423.11
22520 79119055.55
22820 77361207.12
23120 74423932.99
23420 75996388.68
23720 76254314.33
24020 76771252.03
24320 77618801.37
24620 77859378.81
24920 78529330.46
25220 77724761.73
25520 79602739.53
25820 79389068.95
26120 78115694.08
26420 77074869.49
26720 77160125.14
27020 77981481.96
27320 78647434.67
27620 79206837.01
27920 80102613.54
28220 79538104.75
28520 80290230.31
28820 81474132.68
29120 80790950.11
29420 81093862.91
29720 81495510.84
30020 79288479.24
30320 79490168.47
30620 80592044.11
30920 80917769.76
31220 81240086.70
31520 81656200.11
31820 82239729.52
32120 81646328.41
32420 82884705.01
32720 82718009.02
33020 80741239.26
33320 83069755.81
33620 80769833.84
33920 81359125.98
34220 81664960.77
34520 82351554.02
34820 82391715.37
35120 83357577.08
35420 83708482.11
35720 83107466.05
36020 83958580.08
36320 82054942.52
36620 82944817.91
36920 82166710.44
37220 82426879.40
37520 82716314.44
37820 83384800.20
38120 84409547.26
38420 84378335.66
38720 84379570.59
39020 84720646.94
39320 84740519.87
39620 84707557.04
39920 84967873.54
40220 83925640.59
40520 83788985.71
40820 83994520.90
41120 84479446.36
41420 84640353.75
41720 84321601.87
42020 85127344.87
42320 85664231.58
42620 85887361.14
42920 86018281.85
43220 84453670.56
43520 85978507.87
43820 84407526.90
44120 84587415.17
44420 84822252.61
44720 85338901.97
45020 85465834.34
45320 85998412.38
45620 86482958.46
45920 86565414.78
46220 86846307.37
46520 86954554.76
46820 83992063.19
47120 85083657.04
47420 84982469.67
47720 85245537.37
48020 86079571.03
48320 86249519.64
48620 86932324.87
48920 87071285.72
49220 86742248.06
49520 87961921.75
49820 88497886.87
