50 6339.04
100 8615.38
150 11102.04
200 13109.67
250 14650.60
300 15954.92
350 17955.55
400 19474.53
450 20493.01
500 21079.66
550 23064.43
600 23305.12
650 24593.88
700 24595.31
750 25297.93
800 26480.62
850 26370.10
900 26896.91
950 28406.71
1000 28607.29
1050 28675.32
1100 29331.21
1150 29455.65
1200 29354.79
1250 29406.62
1300 30005.54
1350 30112.60
1400 30833.66
1450 31272.25
1490 95700.25
1640 102357.69
1790 102042.13
1940 120631.94
2090 122552.75
2240 103818.68
2390 71018.32
2540 63686.67
2690 76548.37
2840 74289.38
2990 68360.78
3000 69869.11
3200 71125.13
3400 76855.32
3600 75158.21
3800 81473.55
4000 82947.94
4200 86857.38
4400 93102.96
4600 91143.03
4800 95883.60
5000 95092.92
5200 95500.34
5400 96781.84
5600 101146.59
5800 99224.81
6000 80572.72
6200 80944.98
6400 91230.14
6600 81296.66
6800 83617.52
7000 88496.22
7000 82672.73
7300 88569.66
7600 88847.40
7900 88200.16
8200 91911.55
8500 93428.93
8800 96733.33
9100 97407.48
9400 97893.65
9700 84364.50
10000 86357.04
