20 2084.50
320 5634.65
620 7066.84
920 7692.00
1220 8114.64
1520 8782.41
1820 9355.44
2120 9078.10
2420 9270.26
2720 9216.96
3020 9468.83
3320 9492.44
3620 9452.19
3920 9445.09
4220 9529.82
4520 9708.61
4820 9646.15
5120 9548.05
5420 9600.71
5720 9666.82
6020 9749.69
6320 9732.38
6620 9671.05
6920 9702.37
7220 9701.68
7520 9809.66
7820 9648.37
8120 9744.36
8420 9749.68
8720 9761.81
9020 9846.40
9320 9750.81
9620 9770.07
9920 9797.48
10220 9794.75
10520 9867.36
10820 9788.15
11120 9812.21
11420 9834.12
11720 9821.42
12020 9891.93
12320 9896.81
12620 9888.01
12920 9852.58
13220 9863.70
13520 9903.35
13820 9910.87
14120 9927.26
14420 9935.23
14720 9945.30
15020 9910.16
15320 9910.29
15620 9919.09
15920 9927.93
16220 9951.44
16520 9926.46
16820 9930.15
17120 9930.95
17420 9944.29
17720 9939.82
18020 9928.28
18320 9922.94
18620 9942.52
18920 9951.83
19220 9957.77
19520 9932.55
19820 9938.58
20120 9947.97
20420 9955.95
20720 9925.65
21020 9938.75
21320 9907.98
21620 9940.06
21920 9909.56
22220 9907.28
22520 9942.55
22820 9947.15
23120 9951.37
23420 9916.82
23720 9916.32
24020 9904.31
24320 9946.98
24620 9946.13
24920 9918.95
25220 9938.38
25520 9944.63
25820 9942.24
26120 9952.63
26420 9959.88
26720 9936.73
27020 9948.58
27320 9931.53
27620 9956.07
27920 9942.46
28220 9943.23
28520 9949.41
28820 9956.49
29120 9934.89
29420 9961.34
29720 9950.29
30020 9951.34
30320 9928.51
30620 9958.62
30920 9962.45
31220 9949.44
31520 9957.81
31820 9956.67
32120 9946.68
32420 9968.98
32720 9950.67
33020 9950.90
33320 9952.20
33620 9957.72
33920 9959.64
34220 9955.78
34520 9954.58
34820 9958.87
35120 9950.72
35420 9966.06
35720 9954.31
36020 9959.28
36320 9961.06
36620 9939.60
36920 9963.57
37220 9959.19
37520 9953.93
37820 9962.14
38120 9963.03
38420 9969.65
38720 9957.55
39020 9958.15
39320 9964.65
39620 9967.45
39920 9968.71
40220 9957.21
40520 9964.55
40820 9953.26
41120 9967.62
41420 9970.28
41720 9958.46
42020 9965.68
42320 9964.35
42620 9967.23
42920 9953.14
43220 9963.90
43520 9964.81
43820 9963.94
44120 9967.54
44420 9945.62
44720 9963.65
45020 9965.33
45320 9970.40
45620 9971.62
45920 9959.70
46220 9967.55
46520 9966.19
46820 9968.17
47120 9972.40
47420 9960.35
47720 9964.95
48020 9967.63
48320 9971.02
48620 9974.37
48920 9966.44
49220 9966.26
49520 9969.09
49820 9970.34
