20 0.286 0.398 0.546
320 0.360 0.435 0.673
620 0.501 0.566 0.595
920 0.646 0.704 0.753
1220 0.819 0.854 0.870
1520 0.959 1.027 1.197
1820 0.963 1.016 1.280
2120 0.996 1.043 1.309
2420 1.554 1.616 1.637
2720 1.493 1.614 1.649
3020 1.505 1.624 1.651
3320 1.498 1.616 1.637
3620 1.496 1.601 1.632
3920 1.492 1.580 1.643
4220 1.491 1.596 1.647
4520 1.518 1.625 1.758
4820 1.544 1.615 1.638
5120 1.556 1.630 1.871
5420 1.601 1.674 1.864
5720 1.609 1.724 1.912
6020 1.952 2.223 2.272
6320 2.101 2.228 2.283
6620 2.095 2.227 2.270
6920 2.062 2.243 2.318
7220 2.120 2.226 2.260
7520 2.151 2.243 2.272
7820 2.136 2.240 2.320
8120 2.196 2.240 2.312
8420 2.161 2.234 2.320
8720 2.204 2.234 2.313
9020 2.218 2.266 2.531
9320 2.239 2.359 2.549
9620 2.440 2.769 2.882
9920 2.749 2.843 2.888
10220 2.646 2.818 2.887
10520 2.681 2.856 2.898
10820 2.747 2.866 2.991
11120 2.810 2.870 3.019
11420 2.797 2.853 2.887
11720 2.783 2.855 2.926
12020 2.810 2.880 3.029
12320 2.831 2.875 3.067
12620 2.825 2.901 3.132
12920 2.855 3.008 3.140
13220 2.869 3.033 3.368
13520 3.206 3.418 3.522
13820 3.331 3.456 3.513
14120 3.432 3.465 3.518
14420 3.275 3.452 3.502
14720 3.296 3.444 3.505
15020 3.330 3.463 3.521
15320 3.357 3.501 3.629
15620 3.432 3.513 3.667
15920 3.432 3.548 3.680
16220 3.439 3.494 3.627
16520 3.471 3.559 3.778
16820 3.499 3.687 4.081
17120 3.803 4.069 4.127
17420 3.848 4.050 4.121
17720 3.952 4.051 4.131
18020 3.930 4.060 4.134
18320 3.918 4.067 4.193
18620 3.944 4.087 4.263
18920 4.007 4.111 4.224
19220 3.971 4.082 4.150
19520 4.032 4.116 4.345
19820 4.061 4.180 4.358
20120 4.076 4.205 4.384
20420 4.100 4.281 4.409
20720 4.498 4.683 4.775
21020 4.494 4.689 4.790
21320 4.535 4.666 4.756
21620 4.565 4.675 4.758
21920 4.529 4.684 4.759
22220 4.595 4.749 4.874
22520 4.574 4.731 4.815
22820 4.639 4.714 4.842
23120 4.631 4.756 4.931
23420 4.686 4.809 4.979
23720 4.704 4.797 5.016
24020 4.720 4.900 5.304
24320 4.756 4.976 5.382
24620 5.163 5.341 5.392
24920 5.093 5.286 5.416
25220 5.147 5.331 5.398
25520 5.148 5.324 5.407
25820 5.214 5.363 5.460
26120 5.238 5.337 5.384
26420 5.258 5.350 5.544
26720 5.262 5.346 5.555
27020 5.289 5.409 5.597
27320 5.330 5.439 5.609
27620 5.339 5.523 5.667
27920 5.352 5.490 5.823
28220 5.709 5.854 6.023
28520 5.716 5.939 6.010
28820 5.778 5.968 6.040
29120 5.803 5.938 6.030
29420 5.844 5.944 6.132
29720 5.830 5.958 6.111
30020 5.845 5.955 6.140
30320 5.811 6.003 6.175
30620 5.900 6.020 6.223
30920 5.950 6.010 6.211
31220 5.959 6.100 6.275
31520 5.987 6.118 6.293
31820 6.153 6.464 6.640
32120 6.326 6.529 6.640
32420 6.349 6.564 6.663
32720 6.411 6.557 6.646
33020 6.468 6.570 6.661
33320 6.488 6.598 6.686
33620 6.478 6.600 6.767
33920 6.482 6.598 6.762
34220 6.544 6.625 6.822
34520 6.535 6.651 6.852
34820 6.553 6.723 6.907
35120 6.594 6.825 8.081
35420 6.631 7.025 7.253
35720 6.982 7.140 7.283
36020 7.013 7.159 7.300
36320 7.023 7.158 7.273
36620 7.024 7.198 7.345
36920 7.079 7.204 7.383
37220 7.057 7.216 7.340
37520 7.120 7.237 7.426
37820 7.187 7.260 7.484
38120 7.183 7.351 9.298
38420 7.202 7.387 7.494
38720 7.254 7.430 7.730
39020 7.247 7.547 8.976
39320 7.591 7.750 7.882
39620 7.580 7.732 7.872
39920 7.602 7.771 7.903
40220 7.661 7.794 7.917
40520 7.672 7.790 7.912
40820 7.678 7.841 8.069
41120 7.731 7.868 8.034
41420 7.700 7.888 8.043
41720 7.781 7.958 8.120
42020 7.792 7.979 8.171
42320 7.801 8.009 8.345
42620 7.864 8.031 8.361
42920 8.162 8.383 8.526
43220 8.227 8.362 8.504
43520 8.219 8.370 8.510
43820 8.252 8.431 8.534
44120 8.287 8.457 8.560
44420 8.331 8.513 10.219
44720 8.343 8.468 8.644
45020 8.372 8.494 8.622
45320 8.397 8.534 8.710
45620 8.421 8.592 8.718
45920 8.465 8.624 8.831
46220 8.497 8.676 9.007
46520 8.618 8.895 9.121
46820 8.810 8.983 9.122
47120 8.835 8.977 9.149
47420 8.871 8.968 9.198
47720 8.888 9.023 9.228
48020 8.913 9.068 9.256
48320 8.942 9.113 9.260
48620 8.993 9.172 9.298
48920 9.028 9.183 9.345
49220 9.041 9.215 9.321
49520 9.016 9.230 9.363
49820 9.160 9.253 9.346
