50 0.285
100 0.289
150 0.306
200 0.306
250 0.332
300 0.354
350 0.371
400 0.391
450 0.412
500 0.443
550 0.460
600 0.510
650 0.513
700 0.538
750 0.559
800 0.581
850 0.608
900 0.630
950 0.657
1000 0.698
1050 0.706
1100 0.731
1150 0.766
1200 0.810
1250 0.804
1300 0.827
1350 0.814
1400 0.876
1450 0.894
1490 0.922
1640 0.946
1790 0.942
1940 0.969
2090 0.987
2240 1.292
2390 1.315
2540 1.516
2690 1.474
2840 1.532
2990 1.475
3000 1.482
3200 1.526
3400 1.504
3600 1.512
3800 1.499
4000 1.472
4200 1.469
4400 1.498
4600 1.525
4800 1.499
5000 1.526
5200 1.525
5400 1.563
5600 1.581
5800 1.886
6000 2.034
6200 2.036
6400 2.072
6600 2.030
6800 2.029
7000 2.022
7000 2.051
7300 2.082
7600 2.048
7900 2.078
8200 2.110
8500 2.109
8800 2.160
9100 2.181
9400 2.508
9700 2.517
10000 2.571
