20 4139860.13
320 16622222.22
620 21524950.09
920 24123839.00
1220 24888888.88
1520 27537765.17
1820 32603195.01
2120 36531161.44
2420 26623678.76
2720 31052482.78
3020 34119280.26
3320 37608595.99
3620 40993206.41
3920 44446378.55
4220 47821701.40
4520 50257125.69
4820 52641500.51
5120 55441283.29
5420 56998623.86
5720 59815386.45
6020 51860203.27
6320 50556533.46
6620 53082308.73
6920 56350919.88
7220 57162149.43
7520 58657329.98
7820 61404530.33
8120 61998286.33
8420 65310688.01
8720 66299708.16
9020 68130169.88
9320 69719015.98
9620 66020097.04
9920 60413676.53
10220 64650550.56
10520 65667108.09
10820 65905233.63
11120 66202788.89
11420 68293885.16
11720 70429808.40
12020 71528226.61
12320 72759617.37
12620 74679871.43
12920 75642310.61
13220 77011835.76
13520 70472587.89
13820 69325510.89
14120 68738763.63
14420 73557128.79
14720 74601867.96
15020 75338113.15
15320 76218074.70
15620 76005896.50
15920 77459323.07
16220 78752124.68
16520 79463185.47
16820 80252894.19
17120 75149365.44
17420 75566839.08
17720 74840424.29
18020 76528630.22
18320 78036160.49
18620 78786469.77
18920 78792612.12
19220 80763071.46
19520 80778352.38
19820 81429814.52
20120 82353934.44
20420 83088487.02
20720 76845477.27
21020 78023835.51
21320 78418363.13
21620 78995714.52
21920 80725015.85
22220 80651089.61
22520 82111918.84
22820 82036662.38
23120 83255503.51
23420 83342807.68
23720 84084302.04
24020 84856084.06
24320 85262589.73
24620 79507464.03
24920 81579657.72
25220 81692900.09
25520 82645982.28
25820 82556516.45
26120 83130553.03
26420 83763027.15
26720 84647312.20
27020 85158312.87
27320 85439113.84
27620 86229375.68
27920 86951942.60
28220 82388326.64
28520 83160097.41
28820 83131062.09
29120 83632506.77
29420 83899314.98
29720 84956390.53
30020 85591773.61
30320 86950968.30
30620 86484785.89
30920 86596369.21
31220 87302660.98
31520 87727529.11
31820 86171441.05
32120 84603388.68
32420 85082563.67
32720 85037803.27
33020 85059603.71
33320 85566226.38
33620 86468329.23
33920 87184510.45
34220 87120745.23
34520 88004027.05
34820 88523497.14
35120 88729547.58
35420 88986698.35
35720 85227579.03
36020 85562115.61
36320 86150544.89
36620 86848439.17
36920 86878315.69
37220 87855995.01
37520 87779201.79
37820 87654943.20
38120 88398195.29
38420 88857594.66
38720 88908265.34
39020 89682450.22
39320 86275441.54
39620 87058711.97
39920 87462930.38
40220 87440459.05
40520 87965265.48
40820 88546193.90
41120 88584379.35
41420 89588830.75
41720 89297282.71
42020 89811385.62
42320 90347196.10
42620 90257710.68
42920 87573486.49
43220 87487900.42
43520 88179963.10
43820 88431807.65
44120 88660243.36
44420 88790733.02
44720 89260908.16
45020 89547529.47
45320 89874964.48
45620 90211166.93
45920 90331529.45
46220 90578387.28
46520 89885439.40
46820 88492721.54
47120 88806908.52
47420 89008814.87
47720 89399792.61
48020 89708685.82
48320 89975584.52
48620 90019997.42
48920 90223526.45
49220 90645521.15
49520 91450123.86
49820 90557038.95
