20 2443750.00
320 4206670.00
620 4475610.00
920 4567400.00
1220 4620650.00
1520 4511730.00
1820 4926090.00
2120 5156170.00
2420 5345470.00
2720 5562300.00
3020 5509980.00
3320 5856650.00
3620 5987220.00
3920 6153590.00
4220 6271050.00
4520 6228020.00
4820 6498010.00
5120 6619700.00
5420 6719410.00
5720 6819300.00
6020 6769380.00
6320 6997380.00
6620 7072820.00
6920 7169690.00
7220 7186720.00
7520 7135240.00
7820 7319350.00
8120 7392870.00
8420 7435930.00
8720 7520420.00
9020 7442480.00
9320 7585510.00
9620 7638840.00
9920 7701620.00
10220 7750690.00
10520 7707980.00
10820 7826170.00
11120 7870740.00
11420 7904940.00
11720 7954290.00
12020 7921430.00
12320 7997920.00
12620 8041230.00
12920 8084270.00
13220 8116790.00
13520 8078240.00
13820 8156420.00
14120 8195000.00
14420 8225550.00
14720 8267350.00
15020 8245050.00
15320 8290120.00
15620 8326500.00
15920 8347920.00
16220 8372050.00
16520 8372710.00
16820 8429300.00
17120 8450460.00
17420 8477220.00
17720 8481590.00
18020 8480510.00
18320 8505990.00
18620 8536300.00
18920 8561170.00
19220 8581180.00
19520 8559550.00
19820 8592340.00
20120 8612870.00
20420 8634970.00
20720 8586260.00
21020 8648220.00
21320 8669750.00
21620 8696930.00
21920 8708530.00
22220 8608730.00
22520 8720060.00
22820 8742540.00
23120 8760070.00
23420 8769990.00
23720 8702500.00
24020 8784270.00
24320 8801010.00
24620 8814380.00
24920 8834600.00
25220 8758150.00
25520 8844570.00
25820 8855960.00
26120 8866450.00
26420 8882850.00
26720 8828390.00
27020 8890210.00
27320 8908590.00
27620 8920240.00
27920 8933160.00
28220 8870120.00
28520 8939690.00
28820 8969300.00
29120 8979140.00
29420 8993540.00
29720 8942450.00
30020 8979390.00
30320 8991690.00
30620 9006070.00
30920 9013280.00
31220 8973310.00
31520 9022300.00
31820 9033180.00
32120 9042130.00
32420 9057640.00
32720 9016210.00
33020 9059840.00
33320 9066890.00
33620 9075650.00
33920 9086250.00
34220 9050070.00
34520 9095640.00
34820 9098440.00
35120 9109230.00
35420 9116620.00
35720 9090770.00
36020 9123870.00
36320 9130460.00
36620 9138810.00
36920 9147560.00
37220 9123330.00
37520 9153450.00
37820 9169890.00
38120 9178580.00
38420 9174070.00
38720 9156550.00
39020 9177620.00
39320 9190500.00
39620 9193060.00
39920 9201870.00
40220 9185780.00
40520 9205520.00
40820 9211900.00
41120 9217470.00
41420 9223570.00
41720 9231730.00
42020 9240860.00
42320 9254580.00
42620 9261940.00
42920 9227610.00
43220 9255260.00
43520 9264080.00
43820 9267900.00
44120 9277340.00
44420 9268850.00
44720 9274010.00
45020 9270660.00
45320 9289710.00
45620 9293010.00
45920 9262610.00
46220 9297430.00
46520 9302360.00
46820 9306810.00
47120 9314960.00
47420 9284580.00
47720 9315170.00
48020 9315850.00
48320 9329970.00
48620 9332440.00
48920 9289340.00
49220 9339260.00
49520 9336810.00
49820 9339180.00
