50 1.141 1.201 1.252
100 1.494 1.566 1.612
150 1.831 1.894 1.937
200 2.108 2.175 2.221
250 2.427 2.498 2.543
300 2.759 2.837 2.891
350 3.153 3.194 3.246
400 3.463 3.516 3.541
450 3.744 3.810 3.858
500 4.106 4.142 4.163
550 4.389 4.465 4.505
600 4.775 4.825 4.866
650 5.079 5.146 5.192
700 5.388 5.459 5.514
750 5.720 5.776 5.814
800 6.023 6.096 6.162
850 6.396 6.447 6.486
900 6.729 6.793 6.836
950 7.008 7.097 7.170
1000 7.295 7.409 7.453
1050 7.667 7.736 7.761
1100 8.000 8.095 8.130
1150 8.370 8.429 8.459
1200 8.651 8.730 8.783
1250 8.990 9.049 9.075
1300 9.288 9.376 9.446
1350 9.674 9.748 10.515
1400 9.993 10.060 10.089
1450 10.300 10.357 10.416
1490 10.458 10.705 11.087
1640 11.015 11.114 11.231
1790 11.052 11.124 11.227
1940 11.271 11.334 11.384
2090 11.513 11.569 11.594
2240 11.737 11.831 12.027
2390 11.985 12.085 12.124
2540 12.267 12.334 12.363
2690 12.493 12.559 13.057
2840 12.739 12.784 12.837
2990 13.303 13.568 13.649
3000 13.496 13.607 13.649
3200 13.530 13.592 13.641
3400 13.679 13.773 13.802
3600 14.037 14.117 14.175
3800 14.333 14.411 14.556
4000 14.670 14.752 14.794
4200 15.045 15.091 15.113
4400 15.306 15.372 15.404
4600 15.937 16.047 16.109
4800 16.100 16.146 16.208
5000 16.378 16.445 16.496
5200 16.706 16.758 16.798
5400 17.081 17.111 17.154
5600 17.317 17.395 17.443
5800 17.663 17.774 18.555
6000 18.486 18.542 18.565
6200 18.515 18.554 19.073
6400 18.714 18.777 18.800
6600 19.076 19.126 19.149
6800 19.370 19.421 19.466
7000 19.679 19.766 19.786
7000 19.721 19.769 19.813
7300 20.213 20.236 20.295
7600 20.988 21.016 21.069
7900 21.216 21.303 21.336
8200 21.626 21.775 22.463
8500 22.114 22.243 22.314
8800 22.612 22.739 23.317
9100 23.354 23.483 23.556
9400 23.761 23.839 24.771
9700 24.259 24.294 24.319
10000 24.748 24.777 24.878
