20 0.402 0.546 0.575
320 0.469 0.600 0.661
620 0.507 0.659 0.738
920 0.540 0.728 0.767
1220 0.644 0.762 0.824
1520 0.679 0.829 0.882
1820 0.718 0.827 0.904
2120 0.715 0.839 0.884
2420 0.753 0.826 0.879
2720 0.780 0.838 0.876
3020 0.711 0.853 0.906
3320 0.768 0.857 0.890
3620 0.793 0.885 0.958
3920 0.844 0.910 1.008
4220 0.887 0.934 1.108
4520 0.915 1.012 1.128
4820 0.972 1.025 1.095
5120 0.998 1.048 1.149
5420 1.065 1.143 1.271
5720 1.128 4.473 99.736
6020 1.193 1.289 1.409
6320 1.236 1.321 1.461
6620 1.269 1.354 1.474
6920 1.334 1.431 1.564
7220 1.379 1.631 5.334
7520 1.426 1.555 1.695
7820 1.487 1.578 1.670
8120 1.512 1.598 1.721
8420 1.579 8.373 202.227
8720 1.660 1.749 1.883
9020 1.678 1.788 1.926
9320 1.738 1.810 1.895
9620 1.781 1.837 1.944
9920 1.817 1.867 1.949
10220 1.893 1.951 2.155
10520 1.933 2.007 2.089
10820 1.975 2.032 2.132
11120 2.043 2.090 2.221
11420 2.070 15.612 204.043
11720 2.120 2.250 2.407
12020 2.187 2.291 2.446
12320 2.237 2.332 2.454
12620 2.279 2.352 2.443
12920 2.332 2.432 2.538
13220 2.370 2.519 2.684
13520 2.423 2.544 2.735
13820 2.467 2.570 2.739
14120 2.514 2.593 2.706
14420 2.565 2.643 2.780
14720 2.628 2.696 2.795
15020 2.680 2.749 2.880
15320 2.725 2.771 2.931
15620 2.774 2.821 2.890
15920 2.816 2.865 2.997
16220 2.883 2.954 3.053
16520 2.927 2.989 3.073
16820 2.975 3.020 3.110
17120 3.014 3.079 3.137
17420 3.076 3.134 3.255
17720 3.130 3.192 3.302
18020 3.175 3.250 3.347
18320 3.238 3.306 3.435
18620 3.285 3.344 3.402
18920 3.336 3.413 3.512
19220 3.372 3.483 3.643
19520 3.439 3.519 3.662
19820 3.487 3.552 3.625
20120 3.520 3.594 3.646
20420 3.571 3.631 3.715
20720 3.616 3.728 3.825
21020 3.676 3.749 3.841
21320 3.727 3.774 3.888
21620 3.789 3.836 4.352
21920 3.837 3.880 4.005
22220 3.879 3.963 4.072
22520 3.946 4.005 4.094
22820 3.995 4.045 4.145
23120 4.037 4.095 4.197
23420 4.090 4.163 4.287
23720 4.140 4.212 4.316
24020 4.174 4.251 4.353
24320 4.228 4.302 4.388
24620 4.295 4.341 4.397
24920 4.336 4.420 4.499
25220 4.384 4.463 4.570
25520 4.453 4.536 4.599
25820 4.492 4.541 4.622
26120 4.549 4.598 4.669
26420 4.594 4.641 4.761
26720 4.656 4.830 7.805
27020 4.699 4.745 4.840
27320 4.751 4.785 4.863
27620 4.794 4.846 4.965
27920 4.847 4.906 5.021
28220 4.911 4.970 5.088
28520 4.953 5.004 5.114
28820 4.993 5.048 5.131
29120 5.055 5.117 5.197
29420 5.098 5.174 5.279
29720 5.165 5.236 5.326
30020 5.210 11.851 202.490
30320 5.244 5.309 5.384
30620 5.296 5.341 5.414
30920 5.321 5.385 5.529
31220 5.407 5.465 5.599
31520 5.436 5.483 5.596
31820 5.469 5.529 5.616
32120 5.503 5.588 5.719
32420 5.591 5.650 5.806
32720 5.652 5.712 5.848
33020 5.690 5.725 5.828
33320 5.742 5.768 5.832
33620 5.774 5.822 5.915
33920 5.854 6.175 14.651
34220 5.884 5.937 6.075
34520 5.917 5.975 6.102
34820 6.004 6.040 6.152
35120 6.043 6.092 6.223
35420 6.104 6.153 6.328
35720 6.167 6.224 6.330
36020 6.169 6.241 6.346
36320 6.256 6.302 6.389
36620 6.294 6.342 6.484
36920 6.355 6.675 13.913
37220 6.417 6.492 6.602
37520 6.456 6.528 6.609
37820 6.504 6.550 6.618
38120 6.564 6.618 6.751
38420 6.622 6.679 6.804
38720 6.679 6.730 6.837
39020 6.718 6.752 6.837
39320 6.758 6.819 6.881
39620 6.821 6.863 6.986
39920 6.872 6.931 7.069
40220 6.916 6.989 7.091
40520 6.980 7.034 7.115
40820 7.014 7.080 7.149
41120 7.074 7.135 7.261
41420 7.121 7.212 7.326
41720 7.147 7.265 7.358
42020 7.229 7.277 7.356
42320 7.284 7.345 7.403
42620 7.328 7.398 7.516
42920 7.394 7.470 7.575
43220 7.403 7.500 7.601
43520 7.488 7.532 7.612
43820 7.527 7.575 7.701
44120 7.584 7.660 7.801
44420 7.635 7.709 7.848
44720 7.677 7.757 7.911
45020 7.727 7.783 7.861
45320 7.776 7.832 7.918
45620 7.832 7.892 8.014
45920 7.834 7.956 8.097
46220 7.912 8.016 8.105
46520 7.965 8.036 8.115
46820 8.033 8.245 12.347
47120 8.047 8.174 8.280
47420 8.117 8.225 8.319
47720 8.177 8.280 8.358
48020 8.206 8.306 8.439
48320 8.281 8.345 8.433
48620 8.318 8.416 8.533
48920 8.382 8.486 8.592
49220 8.414 8.512 8.605
49520 8.477 8.539 8.644
49820 8.520 8.590 8.693
